crash_date,crash_time,on_street_name,off_street_name,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,collision_id,vehicle_type_code1,vehicle_type_code2,borough,zip_code,latitude,longitude,location,contributing_factor_vehicle_3,vehicle_type_code_3,cross_street_name,contributing_factor_vehicle_4,vehicle_type_code_4,contributing_factor_vehicle_5,vehicle_type_code_5,unique_id,crash_date_veh,crash_time_veh,vehicle_id,state_registration,vehicle_type,contributing_factor_1,vehicle_make,vehicle_year,travel_direction,vehicle_occupants,driver_sex,driver_license_status,driver_license_jurisdiction,pre_crash,point_of_impact,vehicle_damage,public_property_damage,contributing_factor_2,vehicle_damage_1,vehicle_damage_2,vehicle_damage_3,vehicle_model,public_property_damage_type,unique_id_pers,crash_date_pers,crash_time_pers,person_id,person_type,person_injury,vehicle_id_pers,ped_role,person_sex,person_age,ejection,emotional_status,bodily_injury,position_in_vehicle,safety_equipment,complaint,ped_location,ped_action,contributing_factor_1_pers,contributing_factor_2_pers,injury_occurred,crash_hour,day_of_week,month,rush_hour,is_weekend
2021-04-15,1900-01-01 20:29:00,23 AVENUE,93 STREET,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,View Obstructed/Limited,4407668,Sedan,Sedan,QUEENS,11369.0,40.76803,-73.87722,"{'latitude': '40.76803', 'longitude': '-73.87722', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20,Thursday,4,0,0
2021-04-14,1900-01-01 13:06:00,PITKIN AVENUE,THATFORD AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4407570,Sedan,Unknown,BROOKLYN,11212.0,40.669823,-73.90981,"{'latitude': '40.669823', 'longitude': '-73.90981', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,Wednesday,4,0,0
2021-04-10,1900-01-01 16:28:00,REMSEN AVENUE,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4408101,Station Wagon/Sport Utility Vehicle,Sedan,Unknown,0.0,40.659336,-73.92726,"{'latitude': '40.659336', 'longitude': '-73.92726', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16,Saturday,4,1,1
2021-04-16,1900-01-01 10:15:00,SOUTHERN BOULEVARD,Unknown,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,4407898,Sedan,Sedan,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,Friday,4,0,0
2021-04-16,1900-01-01 04:00:00,Unknown,Unknown,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,4407800,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Unknown,0.0,40.616093,-74.14523,"{'latitude': '40.616093', 'longitude': '-74.14523', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,323       STEWART AVENUE,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,Friday,4,0,0
2021-04-16,1900-01-01 20:59:00,87 STREET,25 AVENUE,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,4407917,Sedan,Station Wagon/Sport Utility Vehicle,QUEENS,11369.0,40.763546,-73.88209,"{'latitude': '40.763546', 'longitude': '-73.88209', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,Friday,4,0,0
2021-04-15,1900-01-01 22:27:00,Unknown,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4408151,Station Wagon/Sport Utility Vehicle,Unknown,BROOKLYN,11218.0,40.637234,-73.97266,"{'latitude': '40.637234', 'longitude': '-73.97266', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,465       OCEAN PARKWAY,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22,Thursday,4,0,0
2021-04-15,1900-01-01 19:00:00,Unknown,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4407758,Sedan,Station Wagon/Sport Utility Vehicle,Unknown,0.0,40.62614,-74.14276,"{'latitude': '40.62614', 'longitude': '-74.14276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,702       PORT RICHMOND AVENUE,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19,Thursday,4,0,0
2021-04-16,1900-01-01 06:30:00,FDR DRIVE,Unknown,4,0,0,0,0,0,4,0,Pavement Slippery,Pavement Slippery,4407780,Sedan,Sedan,Unknown,0.0,0.0,0.0,Unknown,Pavement Slippery,Sedan,Unknown,Unspecified,Station Wagon/Sport Utility Vehicle,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,Friday,4,0,0
2021-04-16,1900-01-01 07:30:00,Unknown,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4408034,Box Truck,Sedan,BROOKLYN,11226.0,40.638313,-73.95751,"{'latitude': '40.638313', 'longitude': '-73.95751', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unspecified,Station Wagon/Sport Utility Vehicle,2110      NEWKIRK AVENUE,Unspecified,Sedan,Unspecified,Station Wagon/Sport Utility Vehicle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,Friday,4,1,0
2021-04-16,1900-01-01 09:35:00,GLENWOOD ROAD,WILLIAMS AVENUE,2,0,0,0,0,0,2,0,Unsafe Speed,Turning Improperly,4407998,Sedan,Taxi,BROOKLYN,11207.0,40.651352,-73.89275,"{'latitude': '40.651352', 'longitude': '-73.89275', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,Friday,4,1,0
2021-04-15,1900-01-01 00:08:00,BREWER BOULEVARD,108 AVENUE,1,0,0,0,0,0,1,0,Aggressive Driving/Road Rage,Unspecified,4407410,scooter,Unknown,QUEENS,11433.0,40.696564,-73.79125,"{'latitude': '40.696564', 'longitude': '-73.79125', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,Thursday,4,0,0
2021-04-15,1900-01-01 17:30:00,Unknown,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unknown,4408112,Station Wagon/Sport Utility Vehicle,Unknown,MANHATTAN,10009.0,40.72728,-73.97906,"{'latitude': '40.72728', 'longitude': '-73.97906', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,604       EAST 11 STREET,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17,Thursday,4,1,0
2021-04-16,1900-01-01 02:12:00,PENNSYLVANIA AVENUE,JAMAICA AVENUE,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,4407731,Sedan,Sedan,BROOKLYN,11207.0,40.67816,-73.897484,"{'latitude': '40.67816', 'longitude': '-73.897484', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,Friday,4,0,0
2021-04-13,1900-01-01 16:49:00,EAST 241 STREET,BULLARD AVENUE,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,4408095,Sedan,Station Wagon/Sport Utility Vehicle,BRONX,10470.0,40.905174,-73.85417,"{'latitude': '40.905174', 'longitude': '-73.85417', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16,Tuesday,4,1,0
2021-09-11,1900-01-01 21:00:00,SAINT ANNS AVENUE,SAINT MARYS STREET,1,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,4456465,E-Bike,Sedan,BRONX,10454.0,40.810387,-73.91521,"{'latitude': '40.810387', 'longitude': '-73.91521', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21,Saturday,9,0,1
2021-04-14,1900-01-01 15:00:00,Unknown,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4407470,CATER,Station Wagon/Sport Utility Vehicle,MANHATTAN,10018.0,40.754044,-73.990074,"{'latitude': '40.754044', 'longitude': '-73.990074', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,242       WEST 38 STREET,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,Wednesday,4,0,0
2021-04-14,1900-01-01 20:25:00,21 STREET,Unknown,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Driver Inattention/Distraction,4407582,Station Wagon/Sport Utility Vehicle,Sedan,Unknown,0.0,40.755234,-73.941246,"{'latitude': '40.755234', 'longitude': '-73.941246', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20,Wednesday,4,0,0
2021-04-10,1900-01-01 13:45:00,WATERBURY STREET,MESEROLE STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4408360,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,BROOKLYN,11206.0,40.708675,-73.93699,"{'latitude': '40.708675', 'longitude': '-73.93699', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,Saturday,4,0,1
2021-04-16,1900-01-01 18:45:00,Unknown,Unknown,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,4408126,Bus,Sedan,BROOKLYN,11203.0,40.65103,-73.93032,"{'latitude': '40.65103', 'longitude': '-73.93032', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,902       UTICA AVENUE,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18,Friday,4,1,0
2021-04-14,1900-01-01 00:00:00,Unknown,Unknown,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,4407395,Sedan,Sedan,BROOKLYN,11220.0,40.645985,-74.00723,"{'latitude': '40.645985', 'longitude': '-74.00723', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,565       47 STREET,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Wednesday,4,0,0
2021-04-15,1900-01-01 15:05:00,150 STREET,7 AVENUE,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,4407904,Sedan,Sedan,QUEENS,11357.0,40.794773,-73.816185,"{'latitude': '40.794773', 'longitude': '-73.816185', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15,Thursday,4,0,0
2021-04-16,1900-01-01 21:04:00,Unknown,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unknown,4408288,Taxi,Unknown,MANHATTAN,10033.0,40.845467,-73.940475,"{'latitude': '40.845467', 'longitude': '-73.940475', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,306       FORT WASHINGTON AVENUE,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21,Friday,4,0,0
2021-04-16,1900-01-01 00:00:00,3 AVENUE,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4407961,PKUP,Hopper,Unknown,0.0,40.643875,-74.01887,"{'latitude': '40.643875', 'longitude': '-74.01887', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Friday,4,0,0
2021-04-14,1900-01-01 08:20:00,Unknown,Unknown,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,4407363,Sedan,Sedan,QUEENS,11422.0,40.658947,-73.73472,"{'latitude': '40.658947', 'longitude': '-73.73472', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,144-26    WELLER LANE,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,Wednesday,4,1,0
2021-04-15,1900-01-01 15:45:00,BROOKLYN QUEENS EXPRESSWAY,Unknown,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,4407629,Sedan,Station Wagon/Sport Utility Vehicle,Unknown,0.0,40.69168,-73.999344,"{'latitude': '40.69168', 'longitude': '-73.999344', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,Thursday,4,0,0
2021-04-15,1900-01-01 18:23:00,BAY PARKWAY,CROPSEY AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4407641,Sedan,Station Wagon/Sport Utility Vehicle,BROOKLYN,11214.0,40.59727,-73.99868,"{'latitude': '40.59727', 'longitude': '-73.99868', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18,Thursday,4,1,0
2021-04-14,1900-01-01 21:20:00,ELY AVENUE,TILLOTSON AVENUE,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,4408140,Sedan,Sedan,BRONX,10469.0,40.878155,-73.84005,"{'latitude': '40.878155', 'longitude': '-73.84005', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21,Wednesday,4,0,0
2021-04-02,1900-01-01 22:20:00,MYRTLE AVENUE,BROADWAY,1,0,0,0,1,0,0,0,Unspecified,Unspecified,4408226,Station Wagon/Sport Utility Vehicle,E-Bike,BROOKLYN,11206.0,40.696983,-73.935234,"{'latitude': '40.696983', 'longitude': '-73.935234', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,22,Friday,4,0,0
2021-04-14,1900-01-01 16:00:00,Unknown,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unknown,4407500,Sedan,Unknown,BRONX,10473.0,40.821075,-73.882126,"{'latitude': '40.821075', 'longitude': '-73.882126', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,1421      STORY AVENUE,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16,Wednesday,4,1,0
2021-04-14,1900-01-01 11:00:00,Unknown,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4407558,Sedan,Unknown,BRONX,10466.0,40.88765,-73.84167,"{'latitude': '40.88765', 'longitude': '-73.84167', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,3865      BAYCHESTER AVENUE,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,Wednesday,4,0,0
2021-04-14,1900-01-01 08:45:00,Unknown,Unknown,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,4407421,Station Wagon/Sport Utility Vehicle,Unknown,QUEENS,11419.0,40.687843,-73.82005,"{'latitude': '40.687843', 'longitude': '-73.82005', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,124-09    LIBERTY AVENUE,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,Wednesday,4,1,0
